;target;text
595570;0;@Macklicious so i just saw that you asked what work i was at... sorry. the twitter updates to my phone are messed up 
596668;0;The Evo is very very poorly  New ACD pump required. Ouchorama. Anyone need any programming or project management work done?
596831;0;@rahulsah Quite possible. My office internet sucks neway... The thing is that im sooo used to Gmail that i cant bear that it doesnt work 
596858;0;@kaitlyn_salonga no it's not working... i hate my phone/life...   and don't worry - i'm sure you'll do just fine - and i'm really patient!
596933;0;Any1 else havin' problems w/ mic button on Iphone 3G???? Mine doesn't workâ¦ 
597045;0;My PC is not working  So I'm gonna use my brother's Pc
597211;0;hate hate hate my iphone....screen wont work so i cant answer phone calls or get/send texts.  sorry if you was wondering where i was. 
598110;0;Having SERIOUS phone issues. 1,4 and 9 work when they feel upto it. I hate going to argue about warranties! 
598298;0;Right, got the whole morning off work, going to spend most of it removing malware off the PC grrr hate windows.    If only I had a mac...
599332;0;the joys of smartphones: just noticed urgent work emails and responded... back to the housework  @tag will get onto openlayers/data asap!
600097;0;@didilaksana uninstalled tweetclients on my work laptop as it's due to be repaired.. fring on my phone also stopped working for no reason 
600443;0;Looking for jobs on the internet... 
601445;0;Overnight - 14 emails on my work BlackBerry, 10 on my personal..... Its gonna be fun day. I really don't want to walk into the office 
601817;0;@the_crooked_toe yep hard fight  lots of business contacts replied wnt use their work email b/c they expect veeam spam. Lost 23 votes 
602129;0;My cunning new PHP script won't work on my website because the site uses PHP4 and I developed the script on my local webserver using PHP5 
602267;0;Computer at work is sick  Today is going to be one of those days...
604242;0;At work and want to kill myself! ASAP! 
604870;0;why is work internet so slow! 
605098;0;Voice recorder on my phone worked ONCE, then froze up.Hard reset phone, doesnt seem to work, cannot record or playback.Restoring tomorrow 
605399;0;Not happy her BlackBerry sucks right now...I need a phone that works 24/7   
605731;0;@Phee78 I can't work that from my phone, but I think it'll overlay green on whatever I upload  I need a real computer for this!
606454;0;@sj_sanders I emailed them - thanks! But, they never replied  I'll have to find a chance to call after work or something...
606815;0;Yesterday my #iphone crashed during upgrd to 3.0.  Lost all music/vid/tv shows/bks.Still working on getting it back to preupgrade shape.  
607364;0;"@SMMpharmd call me on my work phone when you get in; I forgot to charge my cell     312-384-8013"
609750;0;Im bummed cause my email via Outlook not working.Going thru Yahoo 4 email, cumbersom. Got to get a tech over, hopefully today.  Paul sends
609828;0;What a bummer, CLLocation in iPhone OS 3.0 made the course value invalid for non-3G S phones   Gotta rework my app to remove that now 
610144;0;Gah stoopid f**kin' work PC still running Internet Explorer SIX!!! Can't reply to Tweets, can't delete my previous typo, technologo-fail 
610386;0;@kreacheryl pls make technology work for me  now my phone is acting up
611637;0;My hair stuff in my bag has spilt on my phone and now i have to bash the buttons to make it work. 
612091;0;Trying 2 get @smudgemuffin and my webshow on Youtube, but it's not working!!!!!! 
612331;0;#iphone is working with #vista now. and yes...#apple sux. it seems to be that my #powerbook is outdated. not enough #usb power 
612612;0;@dewebbie awww! sorry about that  if it makes you feel better i sit at work all day. and girls wear stinky perfume that make me wanna die
613129;0;"@qcmartinez &quot;she right here, dawg&quot; (c) Timbaland on &quot;Lobster and Scrimp&quot; - hahaha hangin at work with no internet  how u doin chica?"
613190;0;Still no access to #tastelondon. Tiresome and annoying. No explanation either. To top it off internet isn't working on my phone  STARVING!
613549;0;@davidjohnjones ah, you'll be getting the GSM version, way cool. a major drawback for me: when i go to europe, the phone won't work. 
613732;0;@lovessunflowers No, at home before leaving to work. It's very sad, but I don't have internet access at work 
614086;0;I have so much work to do on our website and I can only do it on the home computer... Guess it's going to have to wait until the weekend 
614728;0; work, and i need to get used to this website..kind of confusing
614987;0;It's sad how little I can get done without a working internet connection 
615290;0;I'm selling internet on phone. That's my job for the summer AGAIN and it sounds just as sucks as it is... 
616320;0;I'm eating a pretzal. I can't delete tweets here and jtv isn't working. =/ the internet hates me 
616724;0;"@sean2929 Yeah...can't buy iPhone apps without an AT&amp;T contract, so even if your phone worked w/ other service you forfeit the essence "
617288;0;Complete reset, re-install and re-sync and things appear to be working. Nice UX Apple 
617723;0;@chris_nicholls internet at work is too slow though  i gotta find an audio stream
617927;0;wasted a perfectly good lunch break on the phone with Dish Network customer service. Now I have to call back again later 
618293;0;The help Iran website isn't working.  I'm all for getting rid of Mahmoud though. 
618877;0;I'm having problem to access my Google Feed Reader? aren't you? I tried to open with Chrome and Firefox but it didn't work 
619936;0;@stefffer why don't you shut up? I just saw it on my phone at work  fucking linebrink chocked on his own dick. Cubs were owned till th ...
620058;0;Flight delayed one more hour... Stuck on the runway, blame on Boston's weather.  Oh well more time to email/work
621474;0;"@kevinlogan Probably NEVER ;) A few features I looked at will work on IE8 and not Firefox. Others vice versa. "
621717;0;why does electronic stuff refuse to work around me....computers, phones,tv's etc. even my car's left indicator has given up on me!!!!!.. 
621917;0;@MrsAri Only just got home from work  Husband sounded sober on the phone and is asleep now??! I hear stubbsy and lawro were good fun! x
622427;0;is using the very slow internet on her DSi.  Facebook still doesn`t work 
622519;0;got off work early, because i don't feel well at all, my phone is soooo broken 
622773;0;Celcom customer service sucks. My Blackberry email after 6 days is still not working but yet they took money from me!! 
623938;0;My cable is off as of today, I assume cause the phone bill's not paid, and the wireless still works but I'm scared it's going next. 
624311;0;Got my present today! WOO! A Garmin! Too bad the bluetooth doesn't work with our phones 
625316;0;@tysiphonehelp I would like to know if anyone got mms working?I followed all the directions and tried some otherthings,got nada 
625394;0;@vodafoneNZ why no Wtn 11am txt clue? Only got txt at 11.14 to say phone found. No access to your website from my work 
625663;0;@alina21 Am sorry am at my grans and my aunts internet isnt working 
627028;0;got an email from that job i REALLY REALLY wanted, saying i didn't get it. don't know how i could have been more qualified - oh well. 
628031;0;@fuckimballs I think it's my phone, I tried to do V2.2 or whatever it was and it didn't work either. I think I've dropped it too much 
628056;0;"I have to get back to Philly ASAP. Soooo many ppl to meet Jane with, so little time. I miss my white boyfriend &amp; other co-workers  lol"
628970;0;can't wait to get my new phone working tomorrow, having internet troubles now. 
629080;0;@Tia_N_War my badness, couldnt get a button to work to answer the phone 
629590;0;@Josh_Kampa I just emailed a bunch of places. We need a booking agent - all three of us already run our own businesses 
629714;0;Wants my website to work  glg242.aisites.com
629816;0;@iamjonathancook oh just so you know the link on your official website for the store..doesnt work  i wanted some ftsk swagggg. bummed!
630189;0;never knew how difficult it would be to get a cell phone that works. It's almost a full-time (unpaid) job getting a decent replacement. 
630690;0;@Sugadeaux I loved mine until I realized it didn't work with my iphone  bummer...enjoy!
632680;0;obv has trspassing charges in south padre, and now dosent have a phone. gooooood job 
632703;0;@ash_wash I'm mega-peeved.  My  phone is going wacko! It works randomly, and then stops. Gahhh. But I learned Turn Right on guitar DD
632734;0;If you use the iPhone Live365 app, the 3.0 update breaks it.   A new Live365 app that works is waiting in Apple's approval queue.
633094;0;I hate that I am so dependent on my phone.  It's still not working and I don't know when it is getting fixed. I feel so lost without it.
633178;0;Double computer fail tonight  somehow I really messed up my uncle's Mac so I'm trying to fix it. Uncle is working on the PC. Ugh.
633584;0;@feedly works great but Flock/FF 301 is a dog on Windows 7. Opera flies with more than 50 open tabs but no feedly 4 Opera 
634140;0;grrrrrrr iphone update isn't working on my phone... or at least it's operator error 
634191;0;I should learn how to twitter from my phone so I can stay occupied at work where it is blocked. Along with FB and gmail 
634228;0;@BlackSymbiote I know!!! Damn  My phone needs to be plugged in to work now tho. So I need to change NOW. I feel like all plans went up tho
634585;0;Why doesn't the web filter at work block more sites? That way absolutely nothing would work instead of just 90% of sites 
634992;0;i think youtube hates me it keeps not working  i think i have an addiction to the internet.. wait i DO have an addiction im gona break it
636616;0;@Journi I have been Good Twitter from my phone wasn't workin  but it is now plus I got to hear pastor Donnie mclurkin preach/ sing
636766;0;Ugh my apps dont work on my iphone since I updated 
637076;0;came into work to finish my data recvery...on phone with help desk as bitlocker killed my drive 
637859;0;@teamworks mann and the fact tht my internet is slow makes everything a million  times worse 
638532;0;Hey kutless freak. Ya u. Im talking to u. Txt me please? I dont think ur phone is working rite! 
639018;0;locked out of friendfeed account... pw no longer works... verification email does not come for hours 
639270;0;wish my mom extended her businesstrip to Vietnam, she is buggin me with phonecalls and housechores already in the morning 
639281;0;grr at carphone warehouse - no dispatch confirmation, tracking number doesn't work. Might not have shiny iPhone today 
639559;0;@andyficky my phone isn't working babe, so I can't get emails right now  Just letting you know
640273;0;Just changed over from windows to a n iMac n none of my old software works oops picked the wrong time to do my web maintenance n trouble 
641596;0;HTC diamond 2 outlook sync not working ... WM6.1 ? Vista? or HTC problem ... 
642084;0;hates internet connection at the office..it makes my work double tasks! 
642459;0;I wish i could see my daily twittascope! But nooo my interweb is being a jerk and doesnt wanna work 
643436;0;@CHWong damn it! I missed a sweet work email round 
645026;0;coughing fit oin work. on the phone. nice 
645568;0;my phone doesn't work  it wont let me read my messages
645837;0;5 hours work wasted yesterday. As clash of programmes on two computers.  Time to try new plan.
645875;0;@Plip can you still only have one active sync provider in 3.0? I want my work email synced, but my Google calendar and it doesn't let me 
646016;0;Saber is suffering a headache, would like to rest but can't leave the website. Hooty and LorD swamped with work, Remus wireless-less 
646462;0;Ordered my iphone via Apples website... two working days for delivery 
646630;0;The compass doesn't work in Google Maps on the iPhone 3G S.  I thought it was gonna be like the Android phones!
647780;0;Phones not working. MD panicking. I was just complaining to our IT bloke on the phone about the MD. MD hiding behind my cupboard. 
648223;0;"help me! &quot;kasaysayan ng wika&quot; thingy for filipino homework tomorrow :| college sucks when you dont have internet connection at home "
648677;0;...but: Telephone rings, I have got additional work: Editing of a Rock Band, in my recording facility, for tomorrow. No weekend at all? 
648709;0;Just spent ages trying to work out why my phone was out of storage, only to realise the microSD card in it was the dummy one 
648779;0; bluetooth still doesn't work on iphone 3.0. pile of knob sackage!
649704;0;@godandmars Yes, but I am at work at the moment, so I have no internet. 
649947;0;@jamiandsean I only wish that our phone's bluetooth worked with it 
650360;0;Potentially no internets for the weekend at home.  Thank god for the Metro and the iPhone+Edge network (I never thought I'd say that...).
650691;0;After almost three years working as an Actuate programmer for IBM today is my final day as an employee.  No farewell lunch.  
650937;0;@GreenAdvantage Great NG work! and check out new Pew Science Brief 2 http://tinyurl.com/mwcjnu everything worse that IPCC AR4 
651332;0;@thebraysmommy At least you have access @ work. I am usually outdoors with kids and no interwebs! 
651746;0;need a sexy #drupal template for a Paris travel business. Templatemonster and alikes suck  - #design #webdesign
651980;0;Tried to download and install the new update for my iphone yesterday.....couldn't get it to work! 
652050;0;@leerichmond congrats on the website... but the link isn't working 
652391;0;Frustrated that a website I need to use (to order essential software) is not working!! 
652446;0;Google Adwords, why are you torturing me?  You used to work great, and now you're being silly and not posting our ads! 
652762;0;can someone please tell me how to work this on my phone 
653270;0;@SquidyUK  My job is easy and boring. Personal use of the internet keeps me awake between 8.30am and 5.30pm
653301;0;Freaking out cuz @_MediaTakeout website is not working  I need my dail y gossip
654157;0;i retract my damning of palm, as my work wifi has the ports needed for the app catalog blocked apparently. i fail at the interwebz 
654439;0;@hopefullyjaded the 7 one sounds good. i can just meet you at the mall. my cell phone isn't working right now 
654516;0;@astroboy Yeah... I can't log into the US sites though with my Canadian Sirius account. I don't think the app will work up here. 
654739;0;Is tired and hopes there's no line up at work for people getting the new iphone!! 
654857;0;fk.. twitter isnt working on my phone..  so forgive me for not replying or replying late.. 
655963;0;@benpike but i stream a lot of music to my iphone from my desktop through my 192 network.  EVDO would be a lot less efficient 
655969;0;i thought i got my phone to work....epic fail going back to sleep before work cuz i feel terrible 
656182;0;setting up the PHP LastFM api webservice on my site, right now some features not working 
656651;0;"At work, my laptop and desktop are not working  at least I have my BB to check email, FB &amp; twitter."
656677;0;"I do not miss working at at&amp;t on days like this.  Apple people are mean. "
656748;0;"@emilymaynot good luck!! i just tried to get on the website to listen in &amp; my work has the site blocked  i hope they record it! c u tomrw"
657362;0;I am so bothered Opera Unite services are stopping working after few minutes and needing to be restarted 
657392;0;@aion_ayase #aionbeta I want to play! Dang it, Im at work with only my lame cell phone. No beta for me 
657956;0;all 3 of my coworkers just got their phones delivered...wtf...and i ordered mine 1st  #UPSfail
658005;0;"@HomemadeMother I dropped my iPhone &amp; the top button is stuck inside. So I can't lock my phone nor does it turn off  It still works though"
658011;0;My phone doesn't work in Utah  So lame. Don't text it.
658366;0;I have spent approximately 4 hours on various phone calls today! I have failed to get proper work done 
658374;0;Protip, before activating your new iPhone enter into an app and hit the home button to make sure it works. No home button = no phone 
658798;0;Everyone has iphones wtf! All I keep seein r posts from their 3gs iphones  all I have is a blackberry wahhh oh well out of work goin home
659199;0;my coworker complained that my music is too loud... time to put money down on expensive head phones 
659822;0;"PCs defeated the green dragon and his Satyr.  The scrum was AWESOME.  The battle with Orcus' deathpriests?  A total grind &amp; my fault  #dnd"
659837;0;My phone finally works again after i erased my saved text messages from last summer 
660149;0;@purplebint No, I don't  And nobody will be at his workplace at this time of a Friday night. He is shit at feeling the phone vibrate tho.
660866;0;@sighclub nothing worse than being at work while shiny new iphone at home 
661038;0;@aliballibee  That was a great phone call earlier... (not!) I now don't have a job and my last day at work is Monday 
661154;0;@enoxisureka Thanks for ff! Again, had no internet today in Southampton, so I'll do some next week. Although I'm working Friday again... 
661173;0;@wingedpig Like, restart the phone? Didn't work. 
662312;0;@exxdee  sorry, still figuring out how this twittering works. I don't know HOW I even got on your email box,sorry!   pretty funny, huh?
662549;0;@DKristofer aww... my webcam doesn't work due to really slow/weak/bad internet connection... sorry 
662838;0;@azrael2393  Maybe this works: http://web189.server7.webplus24.de/blackberry.3GP
663585;0;@tonyatea Lol- sorry! but my bb isn't working so I will remain unreachable for the time being  email or DM me...
663664;0;@FrankieTheSats comiserations on the iphone dunk  hope it dries out and works, lol 
663996;0;My phone isn't working anymore, please I need a new phone  #trackle
664414;0;Shell's website on the homepage of http://fred67.com has now put her in the position of having to turn customers away 
664763;0;@acreason I haven't made it out to that side of town for work reasons in quite a while.    Looking for $100 on the phone.
664923;0;aaahhhhh! sailor where are you??  the sat phone isnt working nor is the emails. i need you.....
665561;0;Coming upto an hour trying to upload #magento to my webserver via FTP. Shame it wouldn't work on localhost 
665633;0;"@)(*&amp;)!*%&amp;!)#&amp;*$)!@#&amp;)*&amp;#$% = My frustration at this work PC... The little reply arrows are missing.  No me gusta stupido PCs"
665677;0;@leperdusier I emailed you my cell number.  Text me if you decide to go, and we can meet up!  I am going by myself b/c K-jan is working. 
666359;0;iphone twitter not working  bought a new car on Wednesday! road trip ahead!
666628;0;iPhone upgrade survived...lost data during jailbreak   internet tethering works     http://twitpic.com/7uh0t
666638;0;Was bet Â£5 that i couldnt stay quiet for a whole shift at work!!  i won... and was payed Â£5   but... iv lost my purse, phone and pod! 
666988;0;waited all day for the release only to find out that it doesn't work on stupid PCs 
667005;0;Ive got to go and do the last of the housework and shit so ill tweet from my phone but ive alredy sent 1636 txts  Top up for other phone?
667221;0;This whole iPhone business is making me crazy!!! Have to go back to the Apple store 
667511;0;"Hectic day: worked, tidied up new office, fixed phone line, went 2 the vet, moved stuff, did sum dyi in house, &amp; now work. "
667580;0;@MartinOrton Tweetdeck website is not working 
667905;0;@iphone_dev Hi, Im not sure if you've received any updates. PwnageTool does not work with PPC based macs 
669213;0;man i MADD mediatakeout website dont wanna work for me 
669637;0;Pushed snooze once on my cell before it died. Effect was I was a little late for work. Had to walk. Left my phone uncharged in my room. 
669802;0;I'm very upset. The internet at work isn't connecting so I can't watch the show on blogtv. 
669917;0;my phone is fuuuucked. texting only, since the speaker doesn't work anymore 
670578;0;Times are rough.  im without the internet for a bit.  @countybrown i could use that work now.  been laid off till august. 
671205;0;It looks like Big on Bloor will be rained out  my back up plan is to spend the day reworking my website FINALLY
671214;0;Just lost two days' worth of programming that I don't really know how to do, but it was working. The file literally went poof! Gone. 
672139;0;@angrysnowboard awesome interview with sansalone btw, i couldn't get comments from my phone to work on the blog 
673921;0;made it to australia ok. sorry i haven't called/text anyone my phone isn't working internationally for some reason. 
675354;0;@BrainyAndy haha!!  my imac webcam is messed up!  i need to buy one and attach it or something? btw my officelive still isnt working 
677247;0;"&quot;Find My iPhone&quot; works with the iPod Touch! And &quot;Display a Message&quot; supports unicode. â! But it didn't override mute like on the phone. "
677353;0;My phonee got water dammagee and barly works. 6 major buttons are broken! going to the us cellular store tomorrrrow 
677618;0;@BubblyGirl101 aw so sad twin  hey is ur phone working?
678256;0;DANGIT!! I HATE MY PHONE! i'm sorry guys i cant read anything. NO INTERNET  just crappy phone that isnt working. ughhhh. please be okay 
678412;0;@mikelombardo Watching the webcast. Awesome so far. \o/ Yay Dr. Horrible! Stupid work making me miss it. 
678921;0;@crystalgaldamez I tried to go but I'm on my phone and it doesn't work on my phone 
679273;0;"@niks_ @yana_lee ME TOO! my ass &amp; thighs hurts. ugh legal, all the websites i need aren't working "
680145;0;Can't get Palm Prefection theme working with my 3.0  On the flip side, I get Blackberry theme to work... Joy for Jailbreaking
680153;0;Fighting with sify broadband to get my internet connection working .... currently living with dailup connection.. 
680569;0;@Journi Sorry - lame attempt at being telephone op (conf call) asking for money b4 talking.    Promise to not quit day job.
680957;0;Currently dying of boredom, wishing twitter worked well on my phone 
681270;0;Connected to a network  completed connecting to internet  fails!!
683770;0;I just woke up at 7:30 n my parents are no where to be seen,Dads at work, but where is my mum?this is weird, her bag and phone still here 
685110;0;internet is down, only thing thats working is twitter and my finger hurts now 
685260;0;internet is down, only thing thats working is twitter and my finger hurts now  http://bit.ly/tsGZ0
686743;0;@MuscleNerd Great work! Any idea when Pwnagetool, quickpwn or redsn0w will work for Mac OS X on PPC? I'm dying here... 
686849;0;Left my iphone usb at work. Phones about to run out or battery again  Trip to work it is then
687450;0;@TheWebsterHoff Is Criterion Games Network offline? can't reach it with Firefox... a blank page after the log-in is all that shows 
687539;0;@gillespol twibble does not work over pure http. My service provider charges high for a full internet connection. 
687977;0;@MartinOrton Still got get into TweetDeck website. Am trying Twhirl but really still prefer the web... if only it worked properly 
688270;0;@pepsitron does you web browser on your blackberry take forever to load stuff or is mine just not working? 
688273;0;@_mac yeah I know IM+, but yet only push email  ... boring ...  seams no app working yet 
688432;0;"have i tweeted lately about how much i HATE doing business with at&amp;t? even their iphone damage control is a nightmare. i wish i could cxl "
688489;0;@gloomyle not all the phone features work 
690794;0;Just finished the first week of the new job, all going well so far. Don't have internets at home until 3rd of July though 
690917;0;"#SiriusXM still doesn't work on iPhone. Told me to &quot;give it another hour&quot; b/c they're having tech issues. That was 15 hours ago. "
691286;0;In work. Wishing for death. Hate iphone 
691447;0;i left my phone at work    (the only good thing about my lunch break being nearly over)!
691720;0;@hazeleynutt i want you to know that i'm going to forget that your phone doesn't work and still send you txt msg's  not on purpose...
691907;0;Oh yeah, iPhone 3.0 supports 25 calendars now instead of just 5. But the google sync website isn't working so I can't add more 
693421;0;@Karin9289 I tried www.FreeTheaters.com, didn't work...  do u know any other websites?
693855;0;Good list of Firefox plugins for web developers from @dicky83. http://bit.ly/rE2Aq JSONView looks neat, but doesn't work on CouchDB. 
694541;0;sitting at work phones are slow so its gonna be a long day.   
694571;0;Today's devastation: I lost my memory card for my phone. The worst part? I was using it in my MP3 player too so it had two jobs. 
694836;0; the internet still doesn't work. If this lasts past this evening, I might die. Oh I miss the interweb.
696777;0;Firefox 3.5's awesome bar doesn't seem to work properly. It doesn't look through my bookmarks, even if I have it set to do so. 
697078;0;hopefully this works my phone still messd up bae so dont think im ignoring you and me and my momma got into it 
697161;0;Figured out my desktop is not working at all.  If it was it would be downloading my email.  So it's not just the monitor.  Repair shop. 
697853;0;At work i got stuck with a horrible loner phone while mine get repaired 
698025;0;My phone's mp3 player is acting up again. Just fixed it a week ago! Anyone know what's causing this? Last week's fix is not working now. 
698196;0;@purplecrayon84 im sorry  it ended up being a rough night... also my phone no longer works.
699102;0;@bryanochalla Corporate sent a silly email telling us to plan our entire vacation schedule, so I did. Mon/Tues I'm working on house shit. 
699273;0;@loveberlinxo oh yeah I am! Was really we this morning but glorius sun right now! Not getting great network coverage on phone though  #F1
700349;0;"At least my visual voice mail is working now. AT&amp;T never delivered the last 3 voicemails to my EDGE iPhone  #attfail"
700587;0;Shutting down primary home PC for a week.  Remodel on office starts tomorrow.  Gota work off the crappy notebook. 
700804;0;I love when my internet randomly stops working  #fb
700931;0;@iphone_dev Please guys! PNS and hacktivated iPhones not working!!!! I've tried to reach you like 5 times. This is bugging a lot of users 
701167;0;now my phone works but i cant see shit on the screen and all i hear is my phone getting madd texts and bbms.  ... FML!
703316;0;god Im sooooooo mad  coz my phone isnot working !!!!
705495;0;@isoban Were you able to activate your phone? Seems they are so backed up that they tell me 48 hours before mine will work. 
705777;0;jailbreaking.. again. my stupid visual voicemail is all messed up. Winterboard is being a whore too. BossPrefs isn't working.. boo. 
706377;0;Mannnn! I hate puttng screen protectors on my phone! I tried twice already! @dafu that squeege-card didnt work 
706579;0;@openhebrew Are u sure backgrounder works on 3.0 (it's crash es...) and your new release do nothing to phone or ipod apps no heb letters 
707189;0;seems like a lacking concentration today even though has to finish up her work ASAP... 
708126;0;@cubanalust the email dont work 
708549;0;just noticed that visual voicemail doesn't work after i jailbroke my phone  booo!
709174;0;just dropped his phone and ipod in the ocean.... phone is ruined, ipod still works 
709440;0;@esntials because its working better than uber berry on my phone  I need u to check it when I see you
710170;0;sitting at work  left my cell charger in Delaware. phone's dead...
710922;0;great, my stupid iphone doest work! 
710986;0;seems updates from my phone wont work  boo... i got to meet Kimi Raikkonen today... im on cloud 9 and he is better looking in the flesh!
711879;0;soo much for dirt biking! new diet + work out plan! thingss need to change just a little bit! lost my new phone 
713634;0;"Wanting to do something because my bestie isn't coming home this weekend  I am crushed. I'm still pissed @ at&amp;t for my phone not working!"
714650;0;Aw, a race car driver just died. My dads working a race. Picked up the phone and he was crying. RIP 
714900;0;"@unegami @amyhahm My laptop refused to start up so I took it to the Apple store &amp; apparently my hard drive just decided to stop working. "
714927;0;"@unegami My laptop refused to start up so I took it to the Apple store &amp; apparently my hard drive just decided to stop working. "
714936;0;"@amyhahm My laptop refused to start up so I took it to the Apple store &amp; apparently my hard drive just decided to stop working. "
718961;0;My iPod's acting retarded right now. It's just not working. I have to bring it to the Apple Store. 
719117;0;blergh the internet is boring...i guess i should take this as a sign that i should work on my costume 
720743;0;"Speaking of which, getting a job in web design SUCKS. Everything's freelance. :*( &amp; everything else needs PHP, javascript, SQL, etc... "
721940;0;"Why has my iphone's email suddenly stopped understanding what the trash can button means? It worked fine yesterday, &amp; now, not so much "
722231;0;Forgot my phone charger at my grandma's, i really hope my other charger works i know it has problems  
723575;0;Open source plugin for Microsoft Excel for fetching data from Google Analytics http://excellentanalytics.com/ not working in Mac 
723782;0;New email! not sure why the old one isn't working.. I do not want to login yet 
724174;0;@lndsy_rsn yeah, plus... the wifi on my house is not working good, so im having problems with my internet service 
724278;0;i totes can't get the iphone 3g MMS hack to work 
724976;0;Almost got burned by Gmail's beer goggles app while trying to email my homework. Obviously the homework was not for math class. 
725071;0;frustrated because the website to do my homework has been down all night!!! So, I can't even do all my work! 
727027;0;really tired...just got off the phone with Chris..cleaning and doing work tomorrow 
727096;0;As much as I'm liking my work and Bombay I miss constant access to interwebs and Twitter 
727492;0;Day 2 of T2010 ownership. Read on a forum that OmniPass 5 won't work with Firefox 3. OmniPass 6 would cost another 50 bucks. 
727715;0;I'm studying. By default. Because my internet isn't working 
728596;0;is hating biostats. And vodafone. Stupid fuckers wouldn't let my phone work earlier. Who knows what I've missed out on 
728609;0;@GerdaDuring sorry, internet wasn't working for a long time. happens here pretty often  ... how are you?
729055;0;The Smart Text Messages didn't work. The phone app did not deliver as promised. 
729252;0;@weberdlee I saw on TV that sugar in a gas tank doesn't work.  #IranElection
729268;0;htc diamond mobile phone on sprint network not supported for device tweets  ...no slicksticks.com on the go
729361;0;just wants this fucking thing to work from my phone!!! 
730167;0;ColorZilla does not work for Flash website  #fail
730356;0;@WilhelmK The website doesn't work for me. 
730489;0;Can't seem to fall asleep, yet I got work in the morning. The internet is addictive and I don't like it! 
730552;0;Another lovely day, shame I have to go to work. Looks like I'll be watching the F1 in the office on the internet and not the big screen 
732179;0;My phone is officialy crap. UberTwitter won't work anymore so until my new phone gets here, I'll be lightweight MIA. 
733308;0;@Davaps Good to hear abt the CDC. I work 1.30 - 5.30 (if I escape then) today. Guess you'll be asleep by then  Check your email though.
733481;0;@ayshataryam I need u. What's up w my emails on BB? Unable to send/receive anything. Evrythng else seems 2 b working fine. Help me please 
733599;0;Upgrading Firefox. @feedly doesn't work with Firefox 3.5 RC2 yet 
733717;0;phone is currently not working.  i havnt had a chance to pay the bill yet. ive been a busy bumblebeeeeee!
734005;0;Okay, it's official! My laptop can no longer connect to the internet using a browser. This will delay the work i had to do this weekend. 
734008;0;@Yurechko is your website working? it's just a grey rectangle for me 
734316;0;oh no my phone died and i left a battery charger at work 
734603;0;My phone is about to die and i forgot my charger at home  i will talk to you when i get home from work
734932;0;iPhone broke  Off to work with my old phone... we'll see how that goes.
735280;0;Removed python yesterday and forgot that webshell depends on it.  Doh!  No shell at work  #palmpre
735443;0;jobros are on every bloody programme i watch! argh, its reeeealy annoying me now, 
736336;0;@appleiphoneapps I've tried :/ hard reset and deleting/redownloading doesn't work for me either! 
736834;0;is sad because the Armalyte PC remake demo does not work on his Windows 7 box 
737478;0;so iWeb doesn't work with SL and i cant update my website, as much as i love the improvements the bugs are pissing me off 
737626;0;Off to bed with all my tags done for the night. Tomorrow I'm re-working my entire website. Hopefully it will look better. I don't like it 
737983;0;off to work - wishes the farrier would pick up his cunting phone!  . *angry face*.
738381;0;i know where my phone is now but im still drunk and have to work in an hour 
739817;0;NO!! I neeed to do work...darn computer, darn Twitter...darn email! Thou shalt not get the best of me.. 
739895;0;Trying to figure out how this whole touch screen phone works. And i think i am failing . . . 
741043;0;Im sad cuz my phone wont work while Im out @ the sea. What am I suppose to do? Im gonna feel naked. I already know it. Twitty or email me 
741574;0;I am Ruben, in charge of online operations. Now working on the web system. Code code code... when can we hire programmers? 
742022;0;Sending emails, sending emails. After that, something to lunch, an hour or two on Xbox live, and then draw. At night, work 
743591;0;oh my phone doesn't work out here, thanks t-mo. and I can't believe @mileycyrus got back with @nickjonas and left @justinmgaston! 
743719;0;@dorkabella Oh btw I did try magicians quest again and it doesn't work with my internet  It's lame. And it makes me very very sad :'(
744126;0;My cell phone isn't working right now - won't turn on.  Reach me via email, facebook, home phone.
744310;0;working and wish i could upgrade my iphone 3g without adding a line! 
744543;0;@psenough thanks, that won't work tho, haven't been away, just overworked for a very long time, and email never quits 
744604;0;@CourtneyBMyers ahhh! i wish my phone was in working order, i would've totally come to celebrate  i misses youuuu!
744988;0;Moving my iTunes library from my PC to Mac is not fun - I have 25 songs with missing artist/album tags. And lots of missing artwork 
745434;0;Feeling sehr blah, wishing mah phone worked 
745972;0;Stuck in ALDO for the next 6+ hours..with a dying phone  how did I get myself into this position!
746668;0;Back in my sterile work environment after cleaning cobwebs and mouse poop out of the garage all weekend in nasty humid weather. 
748018;0;I really wish my work would allow me to use an iPhone instead of a Blackberry.  I'm itching to get a 3GS going... 
748108;0;the SSI stuff won't work on webs. 
749608;0;"@memowe I did use that (earlier this year)- found IE6 d/l; couldn't get it working with the web site requiring ie6 on osx.   but thanks!"
749948;0;@Jason_Dunn Seriously?! Also, I feel really bad about Kassi's email  We all do kinda suck at our jobs in that aspect.
750229;0;@TheDrakeHotel hey there, just tried to email you in regards to the job but the message keeps on bouncing back.  #cooljob #coolpeople
750358;0;Ahhhh What a nice weekend we had camping.  Now back to the grind.  The phone has been non-stop today.  
750505;0;I fancy a short break somewhere in the UK. Yes, the UK! I would research it but internet hasn't been working since yesterday. Boo 
751006;0;@sunshineliron I finally got my webcam working and you disappeared 
